2;20;Opening semaphore allowing_lecture BP.
2;20;BEFORE-E
2;20;STATUS: WIADOMOSC-S '2(0)' do 1
2;21;Received a valid message from [9]
2;21;Waiting for messages.
2;22;Received a valid message from [0]
2;22;Waiting for messages.
2;22;Received info that [0] wants to enter Pyrkon.
2;22;Closing semaphore allowing_pyrkon {allow_pyrkon}.
2;23;Received a valid message from [6]
2;23;Waiting for messages.
2;23;Received info that [6] wants to enter Pyrkon.
2;23;Closing semaphore allowing_pyrkon {allow_pyrkon}.
2;24;Received a valid message from [7]
2;24;Waiting for messages.
2;25;Received a valid message from [3]
2;25;Waiting for messages.
2;25;Received info that [7] wants to enter Pyrkon.
2;25;Closing semaphore allowing_pyrkon {allow_pyrkon}.
2;25;Received info that [3] wants to enter Pyrkon.
2;25;Closing semaphore allowing_pyrkon {allow_pyrkon}.
2;26;Received a valid message from [4]
2;26;Waiting for messages.
2;27;Received a valid message from [5]
2;27;Waiting for messages.
2;27;Received info that [4] wants to enter Pyrkon.
2;27;Closing semaphore allowing_pyrkon {allow_pyrkon}.
2;27;Received info that [5] wants to enter Pyrkon.
2;27;Closing semaphore allowing_pyrkon {allow_pyrkon}.
2;27;STATUS: ON_PYRKON: (0)
2;28;Received a valid message from [1]
2;28;Waiting for messages.
2;28;Received info that [1] has left Pyrkon.
2;28;WYSZLO LACZNIE: 1
2;28;ON-S
2;28;SSS: W TRAKCIE (0)
2;28;STATUS: EXITING_PYRKON: (0)
2;28;Closing semaphore allowing_lecture OP.
2;28;ON-E
2;29;Received a valid message from [8]
2;29;Waiting for messages.
2;29;Received info that [8] has left Pyrkon.
2;29;WYSZLO LACZNIE: 2
2;30;Received a valid message from [1]
2;30;Waiting for messages.
2;30;STATUS: AFTER_PYRKON: (0)
2;30;END-S
2;30;SSS: PO (0)
2;31;Is AFTER_PYRKON and sent EXIT PYRKON[0] to 0
2;31;Is AFTER_PYRKON and sent EXIT PYRKON[0] to 1
2;31;Is AFTER_PYRKON and sent EXIT PYRKON[0] to 3
2;31;Is AFTER_PYRKON and sent EXIT PYRKON[0] to 4
2;31;Is AFTER_PYRKON and sent EXIT PYRKON[0] to 5
2;31;Is AFTER_PYRKON and sent EXIT PYRKON[0] to 6
2;31;Is AFTER_PYRKON and sent EXIT PYRKON[0] to 7
2;31;Is AFTER_PYRKON and sent EXIT PYRKON[0] to 8
2;31;Is AFTER_PYRKON and sent EXIT PYRKON[0] to 9
2;31;STATUS: CLEANING
2;31;RR5.
2;31;RR6.
2;31;RR7.
2;31;STATUS: ODPOWIADAM NA STARE WIADOMOSCI
2;31;FFF.
2;32;SEGMENTATION.
2;32;FOR PO [9].
2;32;KKK: 1, 0, -1129013466, 9, 0 
2;32;SEGMENTATION-S
2;33;SEGMENTATION.
2;33;FOR PO [8].
2;33;KKK: 1, 0, 151084838, 8, 0 
2;33;SEGMENTATION-S
2;33;SEGMENTATION??.
2;33;SEGMENTATION!!.
2;33;STATUS: SKONCZYLEM ODPOWIADAC
2;33;Closing semaphore wait_for_new_pyrkon AP.
2;33;STATUS: WAITING_FOR_NEW_PYRKON: (0)
2;33;STATUS: WIADOMOSC-S '3(0)' do 0
2;33;STATUS: WIADOMOSC-S '3(0)' do 1
2;33;STATUS: WIADOMOSC-S '3(0)' do 3
2;33;STATUS: WIADOMOSC-S '3(0)' do 4
2;33;STATUS: WIADOMOSC-S '3(0)' do 5
2;33;STATUS: WIADOMOSC-S '3(0)' do 6
2;33;STATUS: WIADOMOSC-S '3(0)' do 7
2;33;STATUS: WIADOMOSC-S '3(0)' do 8
2;33;STATUS: WIADOMOSC-S '3(0)' do 9
2;33;STATUS: WIADOMOSC-S '2(0)' do 9
